Time,Amount,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
4439.170633433731,2.36,1.194202,-1.652878,0.00991,-1.522666,1.619351,-0.166498,0.906809,1.193925,0.000723,-0.837173,0
36409.817756252705,103.49,-0.475263,-0.445342,0.426213,-0.435644,-0.3268,-0.762369,1.822655,-1.649768,0.149279,-1.288763,0
22045.87632307342,351.85,-0.073549,1.423807,0.067017,2.906192,-2.575863,-1.223042,0.846814,-0.775312,-0.856305,1.351731,0
19180.471471139204,128.24,2.541321,-0.675088,2.083425,1.470055,1.79372,0.043716,0.760656,-1.320047,0.19145,1.351207,0
6101.802133673311,17.68,-0.405623,1.421673,1.205625,-1.578949,-1.602707,-1.378435,-0.191752,1.01504,-0.023472,0.087006,0
104224.68451579189,23.6,-0.08124,-0.403199,0.374582,0.429604,-0.106022,-0.395474,-0.988097,1.027435,-0.413541,-1.460746,0
108117.83443876173,143.23,0.296081,0.828628,0.129873,0.24959,-1.390859,-0.334658,-0.648242,1.295842,0.659773,1.443763,0
33630.7700426282,19.13,1.575908,-0.018171,1.052709,1.071262,-0.611912,-0.240573,-0.825682,1.283103,0.50258,-0.746597,0
100729.62261577667,4.04,0.844454,0.134795,-2.617884,0.37904,-0.724753,0.552226,0.578924,-0.833505,1.459889,-0.781347,0
135134.4535494427,17.45,-0.546968,-1.392778,-1.689593,0.055676,-1.075145,-0.35426,0.372868,-0.420952,0.593463,-0.830246,0
140758.51165598282,7.26,-3.135113,-1.375297,-1.079697,-0.73035,1.032055,-1.152018,-0.661536,-0.353461,-0.032497,0.600231,0
110016.52107849343,54.56,-4.486351,-1.285699,3.090581,-0.055527,-2.237168,-0.009429,0.100717,-0.723927,-0.82545,-2.45635,0
72420.38892007234,418.5,-0.123545,0.811929,-0.500831,-1.608959,-3.025372,1.577202,-0.071504,0.240059,-1.930726,-1.49595,0
168878.80650093182,101.43,-5.940551,2.90824,-1.696171,0.663683,-2.8005,0.674548,-0.580994,-0.818499,-1.188578,0.973508,0
17819.804534849154,1008.64,2.734856,0.813014,-0.116722,-0.629694,-1.072,-0.854701,-0.824824,-1.340903,1.92338,-0.168362,0
11352.071627314406,81.86,-0.191089,0.141123,-0.113064,0.142845,-2.442201,-0.486119,0.973604,0.993685,1.773538,0.978225,0
88435.66289520626,339.63,-1.646773,-2.730813,-0.878916,0.827443,-0.854259,0.130778,1.479378,-0.756018,-0.196024,-0.991063,0
136446.01507489893,301.71,0.272788,-2.374843,-1.525563,1.251704,0.434601,1.770834,-1.545996,-0.672811,-1.492266,0.537418,0
119590.32620581095,764.7,-1.661124,1.313259,-1.467432,0.599104,-0.431136,-2.241342,0.61887,-0.549792,-1.140206,1.188556,0
46799.813018086425,61.62,3.283959,0.239008,-1.854533,0.987633,1.650016,-1.774439,-0.040128,-0.137861,0.207105,0.226612,0
49798.28608580669,59.4,6.239314,-1.480071,3.224539,-0.324662,-1.051272,-0.562812,0.175997,0.031319,-0.804341,-2.118147,0
51241.348446506825,79.38,-0.142874,1.547658,-1.9198,0.652264,0.424162,-1.69596,-1.754731,0.46171,1.532728,-1.903342,0
170977.15543076175,93.6,-0.115378,-0.296738,-1.67048,1.404427,0.942117,-0.176243,-2.59801,1.122274,-0.623237,-0.767795,0
38128.50310263813,114.55,3.265548,-0.675288,0.845605,-0.971493,0.408873,-0.484679,-0.07074,1.086955,-1.435231,-1.368205,0
119287.78794444597,45.03,-1.290439,-0.654945,-0.164671,-1.787802,-1.599124,0.688668,0.651027,-1.037107,1.246988,-0.631958,0
142515.63141356292,30.44,-3.201898,0.814363,-1.320753,-0.664346,3.088622,0.78887,0.677739,-1.381031,1.945277,0.095479,0
19671.274392756724,16.97,2.512808,0.018505,1.025648,-1.249672,0.918838,1.191734,0.437012,0.90313,0.89673,0.355904,0
100524.09267438106,0.69,2.391043,-0.838199,0.40175,-1.275152,-0.181032,-0.253745,-1.224608,-1.737972,0.349428,-0.67131,0
132881.02534319222,20.37,0.531956,1.276883,1.825266,1.595441,0.25767,-0.532124,-0.971378,1.775173,0.484612,2.369519,0
106344.71075304036,4.17,0.393624,1.279384,2.079879,1.870525,0.602108,-0.191656,-0.474786,-0.256811,0.02731,1.501441,0
6846.133020196115,99.17,-1.889559,2.755927,-1.247522,0.973438,-1.285,0.165746,-2.923375,0.348954,0.499514,-0.545748,0
5794.404722342677,423.58,3.050379,0.867014,0.111791,-1.985233,1.120171,-0.007685,-0.328079,0.44384,0.325977,0.637356,0
128264.49658119516,9.49,-2.070098,-1.07711,0.132241,1.752942,2.492604,-1.149174,-0.996909,2.754843,-1.283818,0.770124,0
5606.227476953907,3416.04,-1.507087,2.614718,-0.967304,-0.205974,-1.270841,-1.814629,1.174676,2.547998,0.118769,-2.119839,0
167498.8091627061,22.2,-1.504244,-0.541644,-1.439108,-0.746732,0.704013,-0.296629,3.018913,-0.948498,-0.766227,-1.85372,0
78516.40341196123,48.08,-0.825264,-1.566175,-2.631216,0.664816,2.17743,1.21301,-0.856669,-0.66874,-0.922649,-1.422135,0
95369.5017402311,175.04,-1.813428,1.385561,-1.485021,-2.944697,-0.592588,-0.289354,0.621867,-2.22484,0.016722,0.50091,0
50691.4712250065,3.04,0.909427,-1.018428,-2.680411,0.770668,1.768009,-0.520057,0.130766,1.080797,0.085689,1.170089,0
4951.1394854187,264.13,-3.188121,0.717156,-1.326447,0.203035,3.082536,0.782042,2.814565,0.549306,0.333218,-0.426099,0
147076.41683811287,0.01,-1.974512,-1.865823,-1.469427,-0.5273,-2.325568,-0.048962,-1.126984,0.465348,0.641659,0.043377,0
158088.5666300935,19.78,-0.335169,0.514105,-1.018716,0.40351,0.560976,0.086575,2.769298,0.006782,-1.057933,-0.569855,0
122405.122376358,3.82,-4.813096,1.965845,-1.998709,0.815319,1.426887,-2.267362,-0.766441,-0.621964,-0.449722,0.594503,0
5808.430111671239,13.2,1.652141,-1.412484,-1.14118,-2.626127,-0.431543,-1.487847,-0.517318,-0.472899,0.279916,0.074789,0
31942.84991481107,20.03,1.746224,-1.932764,2.570171,0.742462,1.775073,-0.306683,-3.001366,1.131497,0.951132,-1.580137,0
16088.158276859383,246.79,0.477945,2.24419,1.017042,-0.233258,1.051047,-3.846302,0.214448,-0.53777,0.128023,0.569654,0
43195.315542133765,277.49,-2.963001,-0.274014,0.453513,2.911722,-1.338093,1.947646,0.598248,-0.088916,-0.051171,0.398363,0
79336.63122393846,235.06,-2.12477,0.866552,-1.510389,-1.741438,-1.709713,-2.801596,0.766421,-0.611995,-0.251991,2.701839,0
68059.76929703858,104.11,2.346406,-2.20545,3.052195,-0.232362,-1.834339,0.796157,2.401228,-2.588481,0.714193,-0.121062,0
72363.54670135023,2.0,-0.868235,1.191892,0.343613,0.27154,1.602308,0.438587,-0.919033,-0.969594,0.537179,2.698549,0
42020.15460470567,5.7,-1.595155,-1.096706,0.43415,-0.202943,-0.073115,0.137554,0.242572,-0.805536,0.856279,-1.654734,0
83611.04581975301,27.24,0.035476,0.444818,-2.941692,0.675117,0.153181,1.550163,-1.721696,0.294884,1.78359,0.376528,0
100969.51310031173,77.3,-1.914804,-0.726978,0.921868,-2.543786,-0.762837,1.195733,1.601383,1.233434,0.617786,0.075388,0
15909.175195051756,29.75,-0.08157,-0.073814,0.104076,-0.030122,-1.887906,-0.626816,0.029902,1.175705,0.735915,1.180485,0
6338.857459495317,16.21,-0.736176,-0.364149,0.056114,1.685046,3.464826,2.148726,2.005737,1.403672,2.073814,-0.191353,0
10982.882929424884,25.86,1.360162,2.670259,0.136567,2.404382,-0.283642,1.780282,-0.755839,-0.565227,0.23531,-0.680746,0
129837.6148658191,317.38,1.344808,-2.079097,-0.485905,0.068188,-1.436509,0.279616,1.052186,-0.680645,2.623963,-0.124111,0
89647.01943725366,23.01,-2.086607,-0.922606,-0.649498,2.011281,0.138311,0.023561,-1.195153,-0.805197,1.931971,-0.537604,0
4353.4219321548335,2687.68,1.646759,0.23511,-0.501528,0.875586,0.175925,0.881323,-0.499757,-2.333757,-0.195268,-0.824998,0
138619.63827429805,122.14,2.247962,3.140059,0.274807,1.269587,-0.367864,-1.442116,0.94654,1.023994,1.006329,2.262038,0
103872.67402922649,100.95,0.465304,-1.039942,-0.832865,-2.651099,-0.884227,0.118153,-0.756167,2.254761,-0.270974,1.050309,0
161953.08259445877,42.69,-5.330565,0.440027,0.063049,2.174024,-2.095714,-0.925298,-0.246377,2.338165,-0.979331,-1.891246,0
25790.30837132669,267.69,1.606749,0.412314,-0.199683,-2.026212,-0.978178,-2.391759,1.718791,0.241261,-0.774255,0.273642,0
81598.73906798483,3.64,-0.46905,0.828558,3.882927,-0.744335,1.429995,-0.214543,-0.958148,0.224257,1.258468,1.422577,0
144697.03138428205,239.7,3.113016,-3.0167,0.730319,-0.543074,2.216922,-0.959126,0.631354,-0.562387,0.448666,-1.365971,0
37330.23289992288,2.82,-0.8439,-2.6258,-2.505014,1.760449,-1.706889,-0.035433,-0.074798,0.01076,-1.883824,1.167017,0
116164.91876443684,0.29,2.265022,-0.72923,-2.002323,-1.013781,-1.169222,0.903916,0.016255,-0.436427,-1.458565,0.255167,0
84412.04532363165,21.53,-1.869634,0.525439,-0.208281,-1.744274,1.001627,0.661935,-0.297745,-2.133075,0.286751,1.263181,0
38757.913911655785,55.95,-0.464657,-0.317493,-1.679809,1.531624,0.200925,2.406114,-1.415601,-0.589712,-0.724314,1.856221,0
146356.21800698005,27.89,-1.138735,1.258167,-1.956198,-0.549202,0.607333,0.722077,-0.949906,1.985372,0.266286,-1.476929,0
46698.80120019935,2.51,1.028282,2.507901,-3.425206,1.420963,-1.792549,0.533326,0.24998,1.842095,0.011146,0.335957,0
57803.550694605874,99.4,-0.146052,-1.597601,0.066178,0.133154,-0.621426,-1.132425,-1.088129,0.894348,-0.436963,-2.019926,0
43367.03907960349,599.17,0.586758,-0.688123,1.805383,1.731237,-0.671812,2.094249,-1.515946,-0.952719,-1.594581,-1.431681,0
32693.032925053325,23.17,-1.743983,-0.073777,-1.23191,0.269368,1.294657,-0.490615,1.756019,0.650426,-1.218677,-0.466307,0
139525.65881235,8.76,0.784456,-1.437894,0.124444,1.38781,0.40528,-0.659776,1.335851,0.930451,0.327399,-1.112049,0
122238.20160568992,92.95,0.339121,1.07953,-1.767535,1.738085,-0.293724,-0.005294,-0.093927,-0.436676,0.305003,0.004052,0
161070.03921316823,4.03,1.807322,-2.008913,-2.695411,-0.959075,-0.643519,0.266491,0.423874,-1.508617,0.074633,-2.185662,0
121596.9369052255,5.04,-3.803553,-2.583575,2.704414,0.340414,-2.194615,0.339358,-0.525862,0.462994,-0.721433,0.421886,0
15310.894573960542,30.04,-4.665449,-0.785893,-0.574882,-3.543694,-0.682203,0.395139,0.605721,1.4263,0.098375,-1.250063,0
61686.563812185115,7.23,0.039214,0.079064,-0.84084,-1.275805,0.061675,1.422313,1.492659,1.47414,0.138037,0.48589,0
134025.7278398966,98.88,-3.265289,-1.109833,1.390873,0.985092,-0.443208,-0.098497,0.629349,-1.04879,1.588586,-0.623379,0
154145.6447346052,2.79,-2.151214,-2.137933,-0.489178,-2.113736,-1.383833,-0.031592,0.116636,1.487852,0.621181,1.142667,0
1714.836290889997,12.24,1.913482,1.136359,0.541219,0.684004,0.946542,-0.761524,-0.181292,0.040582,1.858756,2.499469,0
16935.727930112058,30.68,-1.622014,-0.046142,3.143675,0.939639,-0.441016,-1.087301,0.50837,0.445712,1.575987,-0.307005,0
136459.9020342204,141.4,0.989302,-1.502738,-0.388348,-0.870814,0.565621,1.666818,-1.602296,-0.533463,1.110401,-1.032797,0
13723.666961296885,204.19,3.658576,0.599476,-0.812143,0.649308,0.190305,-0.040588,-0.705617,-1.742034,1.389532,0.275698,0
9995.520864469352,198.87,-4.036462,-0.257241,1.397284,0.544827,1.11897,1.630263,1.77258,-1.269292,-0.385424,1.691241,0
20771.809192035576,261.43,0.407107,0.68768,1.580804,-1.165172,0.948128,-0.884316,0.423167,-1.755562,-0.610608,0.419758,0
130389.58561635128,727.43,1.021283,-1.650913,1.013797,-0.991974,0.07041,-0.048004,0.375541,0.111551,-0.38274,0.24707,0
32164.283131778524,839.7,-2.769519,-1.587026,-1.399898,-1.592619,1.492552,-1.295621,0.033763,-1.464756,1.26705,0.750637,0
141865.51978929155,26.68,3.79479,-0.136118,-1.095058,2.446938,-1.691631,1.314571,0.257104,-1.475274,-0.200212,-1.261601,0
21956.05658624569,443.14,1.05025,0.576682,-1.010499,0.300151,1.006646,-0.636485,1.62153,-0.509792,-1.0474,0.504489,0
46457.887285243036,54.75,1.547586,-0.096455,-1.179462,-1.165112,0.194215,4.369359,-0.183938,0.344519,0.488029,1.238034,0
139102.099144837,81.21,1.926155,-0.1957,-0.606123,0.35354,-0.834847,-1.411964,2.016408,0.445521,0.661024,-0.259989,0
101991.85923497826,105.64,0.242312,-0.847618,-1.879244,2.060746,0.496136,0.478778,1.519132,0.577119,-0.381802,0.102171,0
125831.01707198266,20.81,-1.633704,0.871015,-1.007512,0.028075,0.70694,1.849245,-0.730784,0.865136,0.945566,1.700201,0
150971.40533139935,1.53,-1.169672,0.106151,-1.419764,-0.610516,-0.810099,0.460229,-0.245157,1.432088,1.046018,0.269121,0
43351.908461113,132.19,1.676948,-0.811012,-0.406637,-0.821995,-0.184082,-0.205898,0.726323,-0.186587,-1.00766,-0.390267,0
3308.233189853378,30.09,0.471963,-2.204618,-0.144084,0.451338,1.04789,-2.337056,3.228502,-1.778091,1.324284,-0.564539,0
142386.79424486024,382.12,3.279904,-0.913445,2.026277,0.470713,1.200717,-0.145007,0.867766,0.171423,1.42957,-0.86325,0
16409.99955946346,85.8,-1.934226,-1.797324,1.671431,0.836951,-0.719217,-1.735912,2.611603,2.005336,0.561201,-1.631966,0
27459.331373264296,0.1,0.201068,1.136461,2.012573,-1.398678,-1.51457,-1.917753,-0.58845,-0.977995,0.059114,-0.103328,0
81050.24117113701,14.83,1.481671,2.982172,-0.773539,-1.336487,-1.778855,-1.004334,1.388711,-0.179088,1.018676,0.636138,0
172608.64335935263,20.71,-1.802317,-0.506482,-1.809678,-0.86071,-1.234506,-1.644042,0.669546,1.128114,-0.59476,1.004492,0
40032.86999905902,331.6,1.85155,-2.746752,1.797837,-1.583868,0.985072,-0.559965,-2.035444,0.41256,-0.110043,0.665712,0
71153.08558580307,5.87,-0.55763,0.933146,-3.390754,-0.429333,1.184831,0.11032,-0.797617,-0.319487,-2.044792,0.943692,0
131935.53778586708,0.52,-1.607203,1.634409,-1.597313,-4.889949,1.610649,-0.335702,1.292868,1.379019,0.295132,1.720594,0
74079.70922645573,41.47,-3.769663,-1.462724,2.580396,0.78552,-2.466002,1.741308,2.291056,-1.502782,0.002779,3.038542,0
116466.19916758222,30.16,-0.463756,1.402561,1.699161,1.16713,2.180012,0.070948,0.660834,-0.045232,1.6003,0.300229,0
117348.88074816781,6.94,1.563466,0.272457,-0.325014,-0.413921,-0.910905,-0.086278,0.326354,0.974069,-0.564721,0.682902,0
166492.66882537527,81.43,-0.096856,3.274383,-1.961136,2.232265,0.693863,-1.915747,-0.006783,-0.606049,-0.77685,-0.424245,0
14748.04195092311,185.29,-0.128073,-0.298259,1.051373,0.747218,0.349596,2.377966,-1.683552,-0.779904,-1.081846,0.448103,0
18643.638584443008,151.23,0.578913,-0.969068,-2.102025,1.186401,-0.267512,1.293474,-0.779194,0.588392,0.616766,-0.294085,0
48646.8630860999,2.66,3.5355,-1.132688,-0.313848,-0.020104,2.159259,-0.543025,0.360388,1.622532,1.626504,1.13433,0
4758.345193443636,29.68,2.785104,-0.089717,0.892959,0.218105,2.572608,1.951627,1.485828,-1.784794,1.329959,-1.593484,0
61619.81921041633,3036.14,1.247479,2.354713,-0.301759,0.428089,-0.032795,-0.929677,-1.085933,0.119758,-1.481486,0.038729,0
17990.14741358394,2443.12,-2.375961,3.214999,-1.083797,0.468803,-0.841028,-0.290258,1.515061,0.186471,0.217097,-2.60718,0
67548.55609247294,15.72,-0.121662,-1.835666,-1.699207,1.313784,1.09935,1.724049,-1.473275,0.929969,-0.748596,-1.482197,0
55177.39657562369,29.01,-1.972088,0.919141,-1.820176,-2.065344,1.618552,0.195923,-1.924394,-1.314911,-0.347746,2.237164,0
29668.707251501684,1331.23,-0.83396,-1.154989,-2.820384,-0.190066,1.557066,-1.2678,1.52664,-1.178517,0.101758,0.273621,0
4556.213193125146,4.3,0.102546,1.630915,0.650374,-0.512329,-0.837608,-0.058377,-0.16585,-0.138962,-2.343021,-0.608756,0
80195.64355356547,22.81,0.351844,-1.371787,-2.06712,-1.208019,-1.538843,1.206422,0.027606,-0.10386,0.207608,-0.522281,0
74904.00182017362,10.4,1.270925,-0.609622,-2.43166,-0.493681,-2.33703,0.157037,1.983748,-0.025848,0.214147,1.64245,0
52832.555846891904,5.76,-2.058488,-0.263101,-1.086709,-1.325188,1.256389,-1.868563,1.012964,-0.970824,2.402281,-0.943828,0
64721.93645599164,174.62,-0.851211,-1.876091,-0.692308,-1.275306,-2.140678,0.951461,-0.644287,1.51464,-0.473686,-2.530545,0
77069.79756713475,31.17,3.527393,0.186148,0.742783,0.805187,1.920342,-1.782284,-0.01489,0.782092,0.520483,0.104713,0
73992.89345914623,352.29,3.016793,2.242648,-0.084023,0.442535,-1.780872,0.070588,0.953532,-3.088685,1.168657,0.448124,0
72511.61174901683,19.55,1.537975,-0.496679,1.444012,-0.676182,0.372102,-0.746314,1.129649,0.442149,-3.760096,0.07782,0
170049.6234776382,25.36,0.216199,1.563268,0.87865,-0.003578,0.206543,-0.339821,0.112034,-0.072984,1.684581,-1.584896,0
72390.31767438588,305.1,0.324752,-1.704893,0.511762,0.682837,-0.133085,0.587841,0.699667,0.973035,0.680019,0.553816,0
108432.94404413435,20.64,-0.598168,-0.053915,0.429519,0.017354,-1.45588,2.163817,1.252713,-0.931956,-0.070455,-0.465737,0
67142.83989951575,13.91,-0.827247,-1.080318,-1.153273,-0.223848,0.314142,2.306028,0.627941,-0.413867,-0.949795,-0.352309,0
101937.7762884806,67.37,1.423801,-0.971385,1.561113,-1.544485,1.81073,-1.036047,-0.133117,2.06228,-0.03513,0.113153,0
104790.94150917714,82.21,-0.485494,-1.863918,0.113475,-0.631866,-0.008869,0.783288,-0.232363,0.294566,-0.492747,-0.741805,0
12568.5989761539,4.04,-0.841613,-2.858417,0.841509,1.111033,1.050095,-1.164711,-0.559579,-1.716847,-1.199351,-1.886574,0
98601.36421918977,160.59,-1.682704,-1.070709,1.82734,-3.58862,1.510718,2.540516,0.082062,0.062583,-2.178482,0.185966,0
13640.728829164798,10.67,1.2069,1.575326,-2.024082,-3.376798,0.939699,-1.039116,-0.506985,-1.637195,-0.278071,0.265922,0
68704.31196797085,12.12,-2.018906,1.183568,0.088593,0.03647,-0.50953,-0.614915,1.30533,0.102342,-0.864971,0.004113,0
168340.7998914665,71.13,-0.878353,1.742388,-0.109249,-1.06888,-1.515272,-0.514282,0.870867,0.309554,-0.9762,0.05877,0
57650.986800610386,261.63,1.093018,2.155837,-2.848347,-0.3121,-1.213199,1.055199,-1.008133,-2.667319,0.68812,-1.111384,0
26499.12245845866,7.38,2.485903,-0.062561,-0.199658,-1.344086,-1.469589,2.169469,1.5964,-0.812756,-0.072722,1.050434,0
136960.38372253848,6.87,-2.09537,3.402425,2.129663,-1.211928,-2.547445,-0.877809,-1.221352,-1.454724,0.097218,-0.724272,0
11293.575690057241,5.57,-0.872867,-1.971556,1.459289,0.829754,-2.282481,2.209134,-0.97796,-1.705857,0.044759,-0.431689,0
141344.70176777395,47.12,-0.210377,-0.423243,0.779438,-1.693276,-0.197179,-0.03005,1.216595,-1.771272,0.815143,-1.059777,0
34956.394414537586,64.85,1.264957,2.276582,-1.405549,-1.253305,1.205573,1.227277,-0.259348,0.758313,-1.612345,-0.396498,0
56470.12517222393,44.61,-0.101254,-3.167591,-2.065041,-0.568619,0.471525,-1.458275,0.438049,1.174143,1.001943,-0.595597,0
113675.66863540463,44.15,2.04622,0.770119,-1.719439,2.222723,1.332011,0.006776,-0.410734,-0.497136,-0.645179,0.824973,0
127629.64076526674,132.06,1.298689,3.6842,-2.310928,0.741343,-0.462594,1.953971,-0.737393,0.175638,-0.736156,-1.924063,0
114045.24315470614,793.7,-1.594601,-2.250483,-1.076788,-2.493179,0.333204,-0.070453,0.225525,1.664079,0.562868,0.784172,0
66219.6152356851,25.93,-0.840339,-3.832772,-3.403252,-1.545685,3.176094,-0.353418,0.420325,-1.16162,0.198424,-0.379339,0
53303.31904138284,25.51,-2.193127,-2.459345,1.005251,0.301673,-1.939346,-0.800116,-1.902498,-1.482744,-2.601048,1.265084,0
64017.57936235081,157.69,0.920287,-1.896311,-1.930113,0.110035,0.557121,-2.433357,0.278081,0.720149,0.418171,-1.342933,0
137005.24360904744,1.97,0.847761,0.085386,-0.239902,-1.138085,-1.114036,0.026736,0.615382,1.520289,-0.606562,0.876137,0
84481.5453337356,74.81,-0.311615,-0.300392,0.18345,-0.42804,-0.831008,-0.57106,0.989021,-0.371985,1.215462,-2.350947,0
33737.576190881824,86.87,-4.442853,-0.010903,2.406773,-1.316664,-1.172945,0.072116,0.075676,0.429398,1.200368,-0.044885,0
54951.00047513808,8.15,0.893545,-0.086591,1.58695,0.697782,-2.164004,2.871905,-0.908175,0.879707,2.781165,-0.539179,0
14004.786108841563,60.64,1.79699,0.50384,-0.644676,-0.980834,0.947885,-0.015015,-2.330823,0.40764,-1.36767,-0.385097,0
53630.546501993544,2018.78,-0.001191,0.621314,1.020964,0.70175,1.040845,0.33537,0.006478,-0.017644,-0.295753,-0.720159,0
56711.70782368904,30.05,0.162249,1.695893,-1.435061,1.152081,3.148384,-1.988074,-1.447909,1.142126,0.142017,-2.115956,0
1355.026885387226,3.76,3.034545,0.993209,2.644159,1.814377,-0.193932,-1.569805,2.990722,-1.18841,0.287074,-0.248874,0
162724.37529450768,411.35,3.494166,0.061239,-0.689793,-1.529819,1.780332,1.849185,0.406939,0.18834,1.538781,1.457453,0
160092.94428682874,4.24,-2.444883,-1.151291,-1.367732,0.508891,-0.460187,-1.361936,-0.184893,0.955832,0.313111,0.364023,0
150830.10804654684,837.91,-0.002965,1.780854,1.445802,0.009932,0.898391,-1.445115,-4.492214,-0.31371,0.489529,-0.188219,0
29666.180594586844,4.24,3.712609,1.47905,-0.997865,-0.792,1.854078,-1.565716,1.368123,-0.327324,0.381154,-0.717773,0
82174.35527772365,89.3,-1.257285,2.235275,1.542411,0.348631,-0.166352,-1.712906,0.73957,2.29113,-1.019118,-0.404226,0
35262.32634085258,56.77,-1.565897,-1.062003,-0.714207,0.479299,1.755803,-0.294547,-1.102061,1.175659,-0.11202,-0.421726,0
164251.76588689597,44.58,2.162567,-2.3261,2.185536,-0.642284,1.079028,-1.806284,0.439824,-0.709435,-0.012557,-1.710256,0
79743.30588715406,20.83,1.251077,0.25904,-1.116075,-1.283599,-0.539658,-3.113779,-1.955019,-0.247244,-0.549592,-1.490428,0
116489.71506863167,93.28,-0.918558,-0.515329,-3.346095,-1.807499,-1.187826,-2.115501,1.633363,-1.733157,-0.928954,1.394002,0
24330.749568654428,55.22,0.99266,-1.865325,0.646774,-1.248502,0.321176,-0.971939,-0.503805,-0.928887,-0.760499,-0.210462,0
10720.756850092583,805.1,2.684611,-0.150884,1.1575,-0.482528,0.147231,-0.491856,0.419548,-0.74788,-0.311422,0.777272,0
13302.051908826174,83.61,-1.852882,0.486937,0.536178,-0.85972,0.918278,-1.33356,-1.130364,-2.534326,-1.167201,2.351932,0
120264.34281299102,435.68,-2.145715,2.02863,-0.815348,2.496623,0.795776,-1.775663,-1.887704,0.328724,0.103015,0.128813,0
32321.15975074004,17.86,-0.190535,-1.967528,2.951382,1.350925,1.640294,1.678261,-0.150559,-0.756102,-2.345213,-0.99442,0
