transaction_id,user_id,merchant_category,amount,timestamp,days_employed,is_disputed,feature_0,feature_1,feature_2,feature_3,feature_4,label
265,81,electronics,408.89,1701987406,-3985,0,1.7497,2.129,1.3503,-1.8297,-0.2897,0
266,103,clothing,49.03,1702232821,-3888,0,-0.4993,0.1532,1.3265,-0.0461,-0.9192,0
267,128,clothing,104.36,1700161860,-340,0,1.1615,0.3717,0.7719,1.0104,-0.3391,0
268,10,grocery,128.68,1701098053,-365243,0,-1.1812,0.2171,-0.3437,0.0734,1.417,0
269,184,restaurant,54.87,1700626754,-3782,0,0.1996,1.8399,0.2946,-0.286,-1.2605,0
270,177,restaurant,76.77,1700295215,-3591,0,0.2241,-0.9162,0.5337,-0.1133,-0.146,0
271,150,fuel,27.41,1702560971,-1934,0,0.0852,0.2331,-0.0342,2.1366,-0.772,0
272,158,pharmacy,62.7,1700070560,-5131,0,1.0242,1.2556,-1.1074,0.0565,0.3562,0
273,41,electronics,37.22,1702039331,-365243,0,0.1713,0.1322,0.6253,-2.0965,-0.0985,0
274,98,pharmacy,79.29,1700779680,-4229,0,-0.4203,-0.7193,0.8791,1.0321,1.1368,0
275,6,grocery,110.83,1701215047,-365243,0,0.8513,-1.1971,0.1456,1.1095,-2.5189,0
276,143,electronics,95.19,1701237087,-2688,0,1.6257,-1.2542,-0.8897,0.7661,1.9492,0
277,89,fuel,149.93,1701978649,-365243,0,-0.9341,-0.7855,1.2551,0.1644,-0.2481,0
278,111,travel,4.24,1701575233,-5050,0,0.2098,2.1845,0.7699,0.3553,0.5798,0
279,59,clothing,8.19,1701420683,-365243,0,0.4157,0.9133,-0.6382,-0.0681,-0.0199,0
280,112,electronics,60.73,1700627267,-365243,1,0.0526,-1.8218,1.2821,0.4703,2.0706,1
281,1,pharmacy,1632.65,1700935551,-365243,1,0.5727,0.331,0.0522,1.0614,-1.3086,1
282,128,clothing,161.08,1701083685,-639,0,0.3046,0.9246,-0.0844,0.4411,1.5844,0
283,47,grocery,257.86,1701358218,-5144,0,-0.2298,0.4198,1.0233,-0.3185,-1.0789,0
284,139,pharmacy,31.76,1701366528,-5591,0,0.7296,0.1157,-0.0266,0.1699,-1.1819,0
285,196,travel,283.58,1702473139,-365243,1,-0.8442,0.7749,-0.7633,-1.0719,-1.1217,1
286,36,grocery,80.94,1701385140,-6275,0,0.2718,0.8414,1.026,-0.556,1.6249,0
287,159,online_retail,84.29,1701418167,-3706,0,0.1138,-1.6398,0.1189,-1.0032,0.4093,0
288,8,travel,126.43,1702561854,-6500,0,0.2781,-1.5231,1.4378,-0.6451,-1.8186,0
289,98,travel,50.08,1701152007,-365243,1,1.2808,0.6106,-0.256,0.0484,-0.1166,0
290,146,clothing,113.08,1700415162,-3911,0,-1.5863,-1.3983,0.9523,0.4127,0.9154,0
291,47,grocery,155.32,1701619884,-4246,0,1.2077,-3.309,-0.4077,-1.1551,-0.128,0
292,130,grocery,34.12,1700027738,-1550,0,-1.8527,0.5974,0.6603,2.2738,-0.1002,0
293,147,electronics,291.4,1700057153,-5424,0,0.6773,0.9703,1.7189,-1.1313,0.8952,0
294,151,pharmacy,72.99,1700061009,-5661,0,0.3975,-1.6171,0.4674,0.7416,-1.6867,0
295,53,online_retail,131.96,1701922946,-4146,0,-0.0762,0.0785,0.0478,0.6249,-0.5996,0
296,119,grocery,130.54,1700484469,-6608,0,-1.0947,0.4875,1.572,1.4983,2.3903,0
297,160,electronics,272.23,1700796229,-1506,1,-0.5039,0.6959,-3.4287,-0.3751,-0.9982,1
298,151,online_retail,38.96,1700071942,-6599,0,-0.3453,1.3619,1.0648,-0.3296,-0.575,0
299,115,restaurant,109.94,1702215217,-4431,0,-0.8124,0.8627,-0.3136,0.2639,0.6692,0
300,74,restaurant,9.13,1701324453,-1376,0,0.7417,-2.7851,0.5608,0.0993,-1.8029,0
301,112,online_retail,398.65,1700446439,-668,0,1.3816,0.1978,-1.5484,-0.5824,-0.2104,0
302,199,restaurant,20.33,1701568366,-5769,0,2.6128,-0.874,-0.6889,0.1799,2.1411,0
303,163,fuel,32.22,1700682286,-2375,0,-0.2319,-0.4467,0.1799,-0.3299,-0.3445,0
304,165,grocery,308.87,1700684143,-4091,0,0.9624,-0.4971,-0.3511,1.0002,-1.429,0
305,103,fuel,20.65,1700607648,-1016,0,-0.3469,-1.6644,-0.4988,-0.3507,-0.3339,0
306,83,pharmacy,18.64,1700290431,-336,0,-0.3903,0.2808,-1.1179,0.3901,-0.5061,0
307,111,grocery,163.24,1701397636,-4762,0,0.7582,-0.0623,-0.5919,-1.3104,0.2965,0
308,98,electronics,28.94,1701794268,-365243,0,-0.1922,1.4627,1.5385,-0.4862,-2.3575,0
309,152,fuel,9.95,1701529275,-365243,0,0.8865,-0.5321,-0.35,1.1947,0.3473,0
310,92,fuel,25.7,1701838196,-2135,0,0.848,1.0633,-0.1683,0.6842,0.1055,0
311,145,pharmacy,219.26,1701664069,-1800,0,0.5394,0.1557,1.3608,-1.2812,-0.4339,0
312,127,fuel,32.89,1700232321,-258,0,-0.089,0.1207,-1.2826,-0.7436,0.0369,0
313,109,travel,118.76,1700137837,-5087,0,-0.5438,-1.7151,-0.3646,-1.2135,0.601,0
314,81,electronics,50.28,1700444842,-185,0,0.2946,0.9007,0.2084,-1.0736,-3.1461,0
315,193,restaurant,30.4,1700744067,-5812,0,1.1431,-0.4264,-2.2323,1.5675,0.5772,0
316,53,electronics,15.55,1702239031,-6842,0,1.5532,0.4274,0.6647,-0.5085,0.7116,0
317,162,travel,358.24,1702107356,-123,0,1.936,0.8299,-0.3563,-1.3102,1.1447,0
318,188,pharmacy,73.63,1701796538,-365243,0,0.0586,0.1023,-1.9794,-2.0517,0.0854,0
319,168,pharmacy,12.19,1701877128,-4701,0,-0.8992,0.2094,0.9534,-0.567,0.2336,0
320,160,grocery,22.17,1700102903,-365243,0,-0.1169,2.9521,-0.5279,-0.6979,-0.455,0
321,67,electronics,52.31,1700415874,-5000,0,1.1644,-0.4954,0.7403,0.0352,0.0622,0
322,32,online_retail,78.56,1700780975,-3515,0,1.6005,-1.806,0.133,0.6973,0.3936,0
323,141,online_retail,20.06,1701607850,-5634,0,-1.4661,-1.1395,0.2782,-2.3354,-0.5296,0
324,20,pharmacy,32.54,1701929827,-365243,0,-1.2303,0.1927,-0.1572,0.379,-0.8672,0
325,47,fuel,153.11,1701900600,-365243,0,0.2654,0.0037,-0.8588,1.0948,0.6992,0
326,147,pharmacy,54.04,1701612850,-2353,0,-0.638,-0.7877,0.9287,-1.612,-1.2926,0
327,127,pharmacy,0.14,1700336239,-3220,0,0.4801,1.815,-0.6044,-0.4897,-0.2196,0
328,135,pharmacy,5.54,1701140170,-1309,0,-0.4735,-0.4274,-0.6131,0.1875,0.6938,0
329,134,pharmacy,57.86,1700350425,-365243,0,0.1581,-0.1623,-0.6076,-1.176,-1.2987,0
330,194,online_retail,6.2,1701908606,-5962,0,-1.4982,0.6317,-0.5823,0.397,-0.7141,0
331,144,online_retail,19.1,1702075904,-3945,0,-0.0732,-0.3388,1.5735,-0.4763,0.8422,0
332,127,restaurant,498.57,1700502939,-1942,1,-0.6552,1.2235,0.8254,-0.1779,-0.9152,1
333,32,restaurant,65.47,1701222196,-6406,0,1.1924,0.9308,-0.236,-0.8597,1.0759,0
334,175,grocery,65.87,1700141753,-5694,0,-0.4718,0.3355,-0.5699,-0.2197,1.9043,0
335,186,pharmacy,91.18,1702235208,-491,0,-0.0766,1.4385,-1.5221,-1.7333,0.583,0
336,114,online_retail,155.36,1702255803,-6882,0,-0.7692,-0.0236,-2.1195,-2.0321,0.0143,0
337,118,electronics,17.27,1702331499,-1055,0,-0.4844,-0.3351,1.6683,0.4762,2.1448,0
338,21,travel,19.0,1701049520,-702,0,0.0758,1.495,0.9834,-0.5055,-0.1727,0
339,157,grocery,12.94,1700618281,-2935,0,-0.3547,1.0744,0.2761,-0.9195,-1.2875,0
340,37,online_retail,276.19,1702368410,-5388,0,-1.2531,-0.8956,-0.9484,-1.207,1.1216,0
341,108,electronics,260.61,1700826278,-6156,1,-2.2959,1.3361,1.5733,1.0368,-0.609,1
342,50,pharmacy,9.72,1700739026,-5311,0,0.2279,-1.4767,0.4333,0.3352,-0.0407,0
343,181,clothing,24.93,1701305381,-5520,0,-1.6893,1.8934,0.2374,-1.2226,-1.0047,0
344,7,pharmacy,129.31,1701343316,-5657,0,-0.7774,1.5877,-0.1238,-0.1235,-0.5299,0
345,26,restaurant,2.94,1700992791,-6038,0,1.0255,1.0779,-1.5132,-0.1005,-0.2154,0
346,26,travel,129.34,1700255035,-6235,0,-0.9539,-0.5819,-0.2918,-1.0079,0.2925,0
347,20,online_retail,679.2,1701207762,-4696,1,0.223,0.3372,-0.8418,-1.9876,-0.3636,1
348,29,online_retail,5.8,1700346990,-5906,0,-1.0519,-0.1695,0.5726,1.89,-0.9059,0
349,96,fuel,20.63,1701885249,-365243,0,0.1278,0.1747,1.4402,0.2199,-0.364,0
350,27,travel,0.24,1700805428,-1135,0,-0.0425,0.3479,0.7389,1.7016,1.5996,0
351,110,fuel,11.54,1701447839,-80,0,-0.7629,-1.5042,-1.2489,0.2401,1.1268,0
352,191,travel,95.97,1701339487,-836,0,-0.2439,-0.9589,-1.4659,1.5857,-0.4851,0
353,196,restaurant,4.59,1702199215,-652,0,-1.5429,-0.0261,0.0035,0.8848,-1.1933,0
354,60,fuel,55.48,1701577127,-6577,0,1.163,1.3168,0.0924,0.6062,0.8122,0
355,47,electronics,70.0,1702467881,-417,0,-0.6002,-1.3881,-0.589,-1.7574,0.4727,0
356,146,fuel,237.12,1701116014,-5567,0,1.5992,-0.8597,-0.4619,-0.2521,2.0632,0
357,3,grocery,64.3,1702520908,-6162,0,-0.4545,1.1191,0.0361,-3.1698,-0.5013,0
358,34,electronics,15.38,1701542663,-365243,0,0.8793,-0.4957,0.5122,1.7329,0.5178,0
359,191,grocery,34.15,1702554137,-6000,0,-0.6353,0.7109,0.4877,0.9707,-0.0929,0
360,48,pharmacy,111.53,1700027690,-3681,0,-0.8089,0.5378,0.5692,-0.5309,-1.5428,0
361,16,travel,11.89,1701152109,-3867,0,-0.4568,-1.1767,-0.269,0.7776,-2.0046,0
362,171,electronics,26.36,1701449169,-746,0,0.3103,0.4118,-0.9242,0.3482,1.1699,0
363,157,travel,546.72,1700340716,-2003,0,0.4323,2.0572,0.0832,1.0031,2.0327,0
364,45,pharmacy,0.55,1700550755,-240,0,0.508,1.7531,0.4566,1.4566,-1.1177,0
365,116,clothing,16.51,1700770878,-2894,0,0.0614,2.4705,-1.8201,-0.77,2.1748,0
366,5,online_retail,185.59,1700655408,-365243,0,-0.1073,-0.1085,0.9159,1.2537,-0.3694,0
367,98,travel,10.69,1702265202,-6562,0,-1.6408,-0.9269,-0.561,-1.1751,-0.8608,0
368,123,pharmacy,3.42,1700513672,-856,0,0.0091,-0.8487,1.7657,-0.4041,-1.5287,0
369,36,travel,12.93,1700999078,-365243,0,1.1742,3.2226,-0.3301,0.2566,1.3036,0
370,23,pharmacy,118.29,1701646278,-2647,0,-0.3772,1.8746,-1.6047,-0.1184,-0.8152,0
371,92,grocery,497.78,1700704582,-5893,0,-1.1313,-0.7892,0.5131,0.921,0.7087,0
372,45,pharmacy,89.31,1700876038,-5868,0,-1.4724,0.5511,-0.1194,-0.5816,-0.2185,0
373,180,fuel,13.28,1701613511,-3195,0,1.6656,-0.2755,0.7641,1.0325,0.8804,0
374,94,clothing,49.45,1701103183,-4516,1,-0.8896,-1.0243,0.9232,-0.9362,-1.4594,1
375,98,travel,77.15,1701499202,-365243,0,0.0992,-0.8055,-0.4317,-0.2742,-0.555,0
376,187,pharmacy,125.76,1700972425,-4805,0,-0.256,-0.4309,2.0432,1.7686,-0.4255,0
377,115,pharmacy,108.74,1701132273,-2599,0,-0.4572,-0.2242,0.2389,-0.1021,0.0158,0
378,190,travel,85.5,1701356742,-365243,0,0.7906,-0.8677,-0.5942,-1.4409,-0.401,0
379,159,online_retail,428.82,1700826580,-5764,0,0.0368,0.0448,1.253,-0.8742,-1.632,0
380,160,clothing,22.07,1702450020,-1354,0,0.0903,-0.1839,0.8546,0.0815,1.28,0
381,66,clothing,18.98,1700239190,-2036,0,-0.1396,-0.516,0.7093,0.4822,-0.7137,0
382,127,pharmacy,195.94,1702106040,-2881,0,0.5444,0.4411,-0.0518,1.1195,1.4585,0
383,17,electronics,34.36,1701792602,-680,0,-0.5799,0.4884,0.0728,-0.4488,-0.1219,0
384,24,grocery,40.43,1700435413,-365243,0,-1.7661,1.0764,0.7881,-1.9218,-0.1858,0
385,53,clothing,79.56,1701001830,-3621,0,0.3363,0.8549,-0.2631,-0.2469,0.3677,0
386,57,clothing,48.01,1701270008,-3651,0,-0.6808,1.6635,0.1033,0.194,1.3478,0
387,66,restaurant,33.92,1702458237,-4719,0,-0.024,1.3577,-1.6045,1.154,1.0334,0
388,103,fuel,249.1,1701990554,-1439,0,-2.0533,-0.3234,0.4061,0.8107,1.3107,0
389,173,clothing,13.84,1702376629,-365243,0,-1.4965,0.0799,-0.9399,-0.7091,0.8011,0
390,23,grocery,51.8,1700560643,-6865,0,-0.7961,0.0029,-0.4438,1.0029,-1.8343,0
391,113,fuel,0.3,1700230487,-6525,0,1.2414,1.4887,0.595,0.227,-2.0408,0
392,31,fuel,164.74,1700653974,-365243,0,0.6427,1.0089,0.1014,-0.6534,1.4631,0
393,174,travel,18.44,1700467119,-1485,0,-0.8667,1.1299,0.528,-0.1735,2.439,0
394,85,travel,148.28,1700983762,-6959,0,0.4826,0.5833,0.511,0.3026,-0.0966,0
395,150,travel,16.09,1701735081,-6555,0,0.7572,0.0989,-1.8221,-0.8248,1.1515,0
396,193,travel,123.41,1700249434,-365243,1,0.7063,-0.9286,-0.153,-1.382,1.3619,1
397,126,restaurant,130.26,1701386395,-6126,0,-1.5409,-0.6136,0.0794,-1.4439,0.0822,0
398,154,clothing,31.58,1701229502,-1013,0,-1.0441,-0.8379,-0.5195,-0.1811,-0.5642,0
399,129,travel,37.68,1700591952,-6669,0,0.0954,1.2456,0.8666,1.5135,-0.075,0
400,16,pharmacy,110.06,1700610441,-4543,0,-0.0711,0.2079,-1.5332,1.0343,-0.3748,0
401,103,electronics,20.79,1701304925,-2348,0,-0.0443,0.4272,-0.7725,-0.7407,0.3902,0
402,160,travel,303.21,1700950128,-6552,0,0.4365,2.2878,0.2436,0.5346,2.3253,0
403,136,clothing,20.92,1702406243,-3709,0,0.3459,0.4332,-2.9133,-0.3866,0.2039,0
404,42,travel,138.63,1702518324,-4471,0,-0.7615,0.2133,0.7187,0.9236,-0.109,0
405,175,restaurant,162.25,1702548965,-6377,0,-1.5575,0.0863,-0.4202,-0.7674,-0.2823,0
406,38,grocery,46.9,1700652632,-1923,0,-0.3468,-0.2181,-0.4572,1.438,0.2662,0
407,169,grocery,16.99,1702326837,-638,0,0.2703,0.4156,-1.3743,1.0144,3.2516,0
408,25,clothing,18.14,1700327608,-5867,0,-0.9624,-0.6747,-0.5489,0.299,-0.1358,0
409,98,pharmacy,423.02,1700135024,-6794,0,-0.5149,0.5859,0.3878,1.2227,0.1443,0
410,49,grocery,129.25,1700183273,-3009,0,-0.0408,-0.434,0.2352,-1.0424,1.0876,0
411,152,online_retail,59.79,1700124444,-7217,0,0.6258,0.2236,-0.4027,1.6385,-0.5481,0
412,151,grocery,29.75,1700374319,-2234,0,-0.8502,-0.3092,0.8269,1.433,1.0604,0
413,12,electronics,1.91,1702401756,-2126,0,-1.3095,-0.0586,-0.4812,0.3973,-0.292,0
414,59,clothing,111.01,1702259970,-5601,0,0.7752,-0.4554,-0.8441,1.3079,-0.0317,0
415,134,pharmacy,314.46,1702577153,-365243,0,0.8846,-1.1518,-0.9531,-1.2677,-0.774,0
416,56,clothing,11.3,1701205605,-4290,0,-0.6771,-0.7642,-0.0392,-0.9996,-0.7573,0
417,35,grocery,140.44,1700605829,-365243,0,0.2173,1.961,0.4768,0.3835,-0.2675,0
418,172,grocery,16.63,1701433414,-3689,0,-1.9809,-0.1996,-1.0224,1.023,1.5719,0
419,19,grocery,157.07,1702260100,-365243,0,-0.9096,-0.0211,-1.3605,0.8282,1.2484,0
420,64,fuel,46.29,1700716087,-2335,1,0.5696,0.3197,-0.0439,0.4944,-0.2736,0
421,7,restaurant,124.5,1701095622,-365243,0,-0.3726,1.2544,0.7819,-0.5704,1.805,0
422,143,travel,260.75,1701058335,-365243,0,-0.6961,1.9335,-1.2997,-0.1451,0.4552,0
423,141,online_retail,96.8,1701228080,-250,0,0.3479,0.1832,1.273,0.4425,0.5149,0
424,114,restaurant,253.45,1700282648,-5321,0,-0.6063,0.8196,-0.4418,1.1399,1.442,0
425,142,clothing,26.79,1702367803,-536,0,0.0788,0.5238,0.2841,-0.0704,-0.2201,0
426,91,online_retail,1369.92,1701069626,-365243,1,-0.5934,-1.4268,-0.5163,1.4715,0.0566,1
427,97,electronics,206.24,1702495188,-6444,0,1.138,-1.7427,1.363,0.6571,1.0393,0
428,65,travel,25.67,1701973915,-365243,1,-1.7257,-0.2154,-2.0328,0.2832,0.5571,1
429,31,electronics,53.37,1700486383,-5203,0,0.9346,-0.379,0.8205,0.0031,1.1732,0
430,190,pharmacy,261.77,1702328481,-6953,0,0.6888,-0.7257,0.2887,-1.3844,1.1939,0
431,85,fuel,8.13,1701690598,-458,0,0.665,0.7042,0.9187,0.2211,-1.459,0
432,50,clothing,60.47,1702235064,-2739,0,0.9649,-0.736,-0.8197,0.7522,-0.5234,0
433,152,fuel,128.59,1702031157,-3370,0,0.1675,0.7267,0.6965,1.1012,-0.5501,0
434,185,clothing,3.4,1701608047,-5484,0,-0.3038,0.3512,-1.2855,-0.8022,-0.8873,0
435,62,electronics,139.77,1701931180,-6862,0,-2.0997,-0.5386,0.0115,0.1607,-0.4604,0
436,189,electronics,44.82,1700638803,-4136,0,-0.8592,-0.1199,-0.5085,-2.3606,-0.8649,0
437,124,electronics,28.68,1701433903,-3697,0,0.3073,-0.0098,0.191,0.6154,0.2726,0
438,149,clothing,85.8,1702425595,-3412,0,0.0876,-0.4047,-0.6837,0.0623,-1.0238,0
439,57,grocery,78.6,1701009589,-365243,0,0.7078,-0.9525,1.3998,-0.0551,1.1404,0
440,57,electronics,207.1,1701688367,-4070,1,-1.0736,1.6458,-1.0843,-0.0539,-1.3037,0
441,85,fuel,112.7,1701087599,-365243,1,0.0211,-0.1403,-2.2874,0.1449,0.5203,0
442,48,pharmacy,54.79,1701229677,-3388,0,-0.8584,-0.2842,-0.2217,1.6532,0.1986,0
443,179,travel,105.02,1700302085,-3186,0,-0.5467,-1.0969,-1.7108,-0.125,0.1168,0
444,169,clothing,138.69,1701495742,-3239,0,-1.21,-1.4168,0.472,0.978,-0.2892,0
445,69,online_retail,772.24,1700908109,-261,1,-0.0458,0.1142,2.1383,-0.3993,1.7252,1
446,14,fuel,121.83,1700742319,-5738,0,0.5656,-0.5422,0.5896,-0.0576,-1.0193,0
447,53,restaurant,78.5,1700076054,-1248,0,0.0917,-0.4298,-0.0495,-0.0702,-0.2219,0
448,187,pharmacy,46.68,1702091389,-3334,0,-0.9538,1.2207,-0.0725,0.2213,-0.1982,0
449,100,restaurant,222.09,1701376083,-3323,0,-0.4057,0.1987,1.4062,-1.5585,-1.0907,0
450,7,travel,157.27,1700569503,-2574,0,-0.3287,-0.7877,2.0155,-0.348,0.4747,0
451,52,grocery,8.03,1701042585,-6854,0,-0.2842,-2.5365,-0.4065,-1.1705,0.3309,0
452,59,electronics,120.24,1702256397,-126,0,-0.2987,-0.7658,-0.1139,-0.428,1.0211,0
453,107,clothing,77.38,1701451187,-1230,0,0.561,1.7322,0.7221,0.4895,0.597,0
454,4,fuel,10.94,1701290019,-3212,0,0.7341,-1.7999,0.5182,-1.5964,-1.9119,0
455,102,online_retail,83.23,1701152167,-3134,0,-1.1122,0.2538,-1.3003,0.5084,1.6356,0
456,195,electronics,21.38,1701992719,-1307,0,-0.3079,0.2031,-0.7025,-1.2253,-0.1946,0
457,5,fuel,123.15,1701946714,-365243,0,-0.7794,-0.4616,-0.7306,-1.3399,-0.1178,0
458,108,clothing,32.64,1702159735,-6490,0,-1.9271,0.5053,-1.69,-0.5934,1.1681,0
459,115,restaurant,16.29,1700255931,-136,0,0.7151,-0.0015,2.1917,0.0937,1.0578,0
460,93,electronics,8.55,1701208572,-2378,0,-0.6263,-2.8865,0.2273,0.4438,0.4122,0
461,46,travel,67.49,1701698875,-1460,0,-1.4418,2.9782,-1.1049,0.1021,0.2507,0
462,98,grocery,22.27,1701514761,-4232,0,0.8192,-0.6895,0.5229,1.6184,-0.4584,0
463,54,travel,193.19,1701340824,-813,0,-0.5059,-1.0098,0.2432,-0.8876,0.6916,0
464,167,grocery,0.3,1700764948,-852,0,-0.4832,-0.2394,-0.9958,2.1507,0.1019,0
465,51,pharmacy,185.56,1700824026,-1745,0,-1.153,0.2772,-1.6946,-0.6584,0.4255,0
466,143,fuel,73.62,1700265808,-1939,0,0.5202,0.8951,1.3031,-0.1762,0.8933,0
467,12,electronics,255.29,1700454377,-871,0,0.8033,0.8436,-1.4829,0.2595,-0.2902,0
468,113,electronics,22.89,1700652692,-7036,0,1.3037,0.1073,-0.3979,-0.3109,-0.3683,0
469,123,pharmacy,10.79,1701250240,-5569,0,0.1576,0.322,-0.2017,-0.3236,-0.9551,0
470,105,grocery,98.07,1701343619,-635,0,1.4424,-0.2754,0.2397,0.4162,0.2735,0
471,157,restaurant,122.67,1702302472,-5748,0,-0.4603,0.5946,1.4309,0.6746,0.4339,0
472,146,clothing,46.61,1700031346,-669,0,0.6484,0.0659,-0.2761,1.9143,1.5332,0
473,144,travel,1.38,1700366595,-1294,0,-0.481,1.1347,0.4664,0.1299,1.5078,0
474,119,pharmacy,52.25,1700732484,-3089,0,0.1168,0.2548,0.4889,-1.2345,0.2732,0
475,62,online_retail,26.63,1701937916,-269,0,-1.3844,0.5855,0.5432,1.1754,0.6258,0
476,18,online_retail,42.69,1701484012,-365243,0,2.5765,-1.4122,-0.0191,1.0492,1.1425,0
477,91,fuel,70.67,1701884175,-482,0,-0.5735,1.1862,-1.4637,-0.8052,0.4115,0
478,57,pharmacy,121.18,1700822805,-3291,0,0.2802,1.2545,0.8921,-0.4377,1.2584,0
479,182,travel,930.91,1702077668,-3391,1,0.9457,1.4753,0.3878,-0.5553,0.8596,1
480,89,travel,15.55,1701902151,-365243,0,0.3432,0.907,1.4897,-0.0965,1.0407,0
481,116,fuel,113.91,1700896445,-2333,0,-0.3424,-0.4641,-0.0077,-0.0102,0.4641,0
482,61,fuel,26.55,1701571771,-7205,0,-1.1277,0.563,-0.1467,-1.8917,0.4003,0
483,22,electronics,24.94,1700963813,-103,0,1.4142,1.0648,-0.0009,-0.4279,0.8709,0
484,126,travel,100.39,1700531562,-3795,0,-0.4273,-0.0436,2.5707,1.4871,-0.18,0
485,136,clothing,149.61,1700015748,-5550,0,0.6851,1.5942,0.4679,-1.0906,0.3442,0
486,139,online_retail,380.71,1701461967,-4888,0,-0.2272,-0.2062,-0.669,-1.1,-0.5661,0
487,128,clothing,146.46,1701584690,-5774,0,0.7637,0.993,2.1345,-0.4776,-0.7769,0
488,57,grocery,17.12,1702524497,-4335,0,0.8921,-1.4702,-1.9839,0.8522,-0.9134,0
489,121,pharmacy,25.54,1702092332,-365243,0,-0.6762,0.6463,0.0827,-0.2592,-1.2907,0
490,0,fuel,143.29,1701249657,-2693,0,-0.5317,-0.4854,-0.3988,0.6145,0.3345,0
491,33,electronics,74.86,1700416706,-7293,0,-0.2057,0.1383,1.7976,0.3748,1.4616,0
492,95,clothing,35.01,1700892055,-5685,0,-0.5586,-0.1917,-0.3176,0.3968,0.4888,0
493,125,restaurant,63.82,1700172507,-3672,0,0.5536,-2.3355,-0.8851,0.2625,1.8688,0
494,117,online_retail,246.38,1700223023,-882,0,-0.5035,2.2306,-1.3322,0.2449,-0.1602,0
495,47,electronics,469.04,1701365358,-365243,1,-0.3319,0.7857,-0.3444,-1.4151,-1.5346,1
496,88,electronics,59.91,1700501775,-2236,0,-1.0612,0.6327,-0.2016,1.0352,-0.1477,0
497,116,clothing,1007.5,1701435444,-365243,1,-0.1823,1.8675,0.5486,1.9435,1.3878,1
498,128,restaurant,158.41,1700185639,-5376,0,-0.9428,-1.2054,-1.4401,0.0369,-1.6299,0
499,15,grocery,0.59,1701608190,-3035,0,1.7692,2.239,-1.602,0.2512,-1.962,0
500,188,clothing,11.92,1700710419,-5020,0,0.7108,0.9435,-0.0027,0.2991,-0.6596,0
501,191,restaurant,80.74,1701840087,-4890,0,0.0438,0.7139,-0.1871,1.2249,-0.6882,0
502,190,electronics,43.07,1701991918,-2578,0,-0.3187,-2.0644,2.3218,-1.9908,1.1134,0
503,68,online_retail,167.43,1701660204,-676,0,0.4268,-0.0056,-0.89,-0.462,-0.3915,0
504,21,restaurant,226.04,1702013189,-2440,0,-0.5238,-2.1254,0.583,0.654,-0.3479,0
505,92,electronics,27.53,1702515962,-1682,0,-0.0443,0.5772,-1.3815,-1.618,0.0093,0
506,194,pharmacy,144.09,1702402045,-5588,0,-0.3282,-0.4257,0.6043,-0.3953,0.4417,0
507,75,clothing,76.66,1701740228,-5946,0,1.7747,2.0998,0.8651,-2.3816,0.6314,0
508,153,fuel,49.75,1700860966,-1277,0,1.5549,0.2669,-0.6659,-0.41,1.2296,0
509,143,clothing,154.54,1701621671,-4768,0,-0.5319,-0.9521,-0.6531,0.0578,-0.2225,0
510,178,pharmacy,83.22,1700269284,-365243,0,-1.6108,-0.4285,1.897,0.1868,0.6118,0
511,85,travel,100.86,1701373946,-365243,0,-1.4204,0.665,1.5053,0.318,-1.2062,0
512,184,travel,6.43,1701456693,-6610,0,0.6405,0.8116,-0.7004,1.0688,0.4512,0
513,28,travel,88.16,1700875247,-4935,0,-1.9927,-0.588,-0.3363,-0.057,-0.0045,0
514,68,clothing,35.77,1701331211,-3649,0,0.7894,0.8244,1.6156,0.3387,1.4764,0
515,46,grocery,67.98,1702297040,-7132,0,0.9311,1.2268,1.5961,-0.3378,-0.0807,0
516,93,clothing,25.1,1700166052,-1313,0,-2.1,1.105,1.025,0.1446,0.7965,0
517,189,online_retail,95.32,1700129101,-1074,0,1.0688,0.0192,0.4301,-0.0142,-0.099,0
518,196,pharmacy,15.95,1702579889,-4100,0,-0.6793,-1.4034,-1.284,-0.0716,-1.121,0
519,143,online_retail,13.11,1701490496,-365243,0,-0.9445,-0.8189,-0.2815,1.1306,-2.1355,0
520,175,pharmacy,20.88,1700541285,-6996,0,0.0476,-0.9244,-0.0461,-0.6217,-0.1852,0
521,84,fuel,170.08,1702570178,-365243,0,-1.5439,0.4106,0.0623,0.1546,0.9671,0
522,38,restaurant,3.41,1700656228,-3748,0,-1.4096,-1.0908,1.6607,0.5449,-1.9246,0
523,99,clothing,130.78,1700508715,-4089,0,-0.1804,1.0666,2.0832,1.558,-0.4556,0
524,32,clothing,5.82,1702516766,-1894,0,-0.1257,-1.8164,0.1032,0.204,0.9074,0
525,100,electronics,329.46,1702309802,-6019,1,-2.628,-1.815,0.225,1.6543,-0.6857,1
526,22,pharmacy,148.53,1700359500,-365243,0,2.3571,-1.0805,-0.4923,-1.0909,-0.2054,0
527,9,electronics,63.46,1701424431,-535,1,0.7059,0.3288,-2.0228,2.0254,1.1152,1
528,68,electronics,21.81,1700151633,-7047,0,-0.6998,3.0871,-1.105,0.0393,0.04,0
529,99,clothing,34.13,1701083088,-3448,0,-1.1243,0.1995,-0.1207,0.4201,-0.0009,0
530,33,grocery,120.27,1702322378,-5181,0,0.8,0.6029,-0.9906,-0.3008,-0.8167,0
